'Elapsed time','ECG I','ECG I filtered'
'0:01.398',-0.05500000,-0.08500000
'0:01.400',-0.06000000,-0.08500000
'0:01.402',-0.08500000,-0.09000000
'0:01.404',-0.08500000,-0.09500000
'0:01.406',-0.10000000,-0.10000000
'0:01.408',-0.10000000,-0.10500000
'0:01.410',-0.08000000,-0.10500000
'0:01.412',-0.07500000,-0.10500000
'0:01.414',-0.07000000,-0.10500000
'0:01.416',-0.07500000,-0.10500000
'0:01.418',-0.09500000,-0.10500000
'0:01.420',-0.10500000,-0.11000000
'0:01.422',-0.11500000,-0.11500000
'0:01.424',-0.14000000,-0.12500000
'0:01.426',-0.15500000,-0.13000000
'0:01.428',-0.13500000,-0.13000000
'0:01.430',-0.10500000,-0.12000000
'0:01.432',-0.04500000,-0.09500000
'0:01.434',0.02000000,-0.05500000
'0:01.436',0.07500000,-0.00500000
'0:01.438',0.12500000,0.06000000
'0:01.440',0.17000000,0.14000000
'0:01.442',0.22500000,0.22500000
'0:01.444',0.27500000,0.31000000
'0:01.446',0.39000000,0.39500000
'0:01.448',0.51500000,0.47000000
'0:01.450',0.64000000,0.53000000
'0:01.452',0.69000000,0.57500000
'0:01.454',0.66000000,0.59500000
'0:01.456',0.61500000,0.59000000
'0:01.458',0.55500000,0.55500000
'0:01.460',0.48500000,0.49500000
'0:01.462',0.39000000,0.41000000
'0:01.464',0.30500000,0.31000000
'0:01.466',0.19500000,0.20000000
'0:01.468',0.08500000,0.08500000
'0:01.470',-0.03000000,-0.01500000
'0:01.472',-0.11500000,-0.09500000
'0:01.474',-0.15500000,-0.15000000
'0:01.476',-0.14500000,-0.18000000
'0:01.478',-0.12500000,-0.18500000
'0:01.480',-0.11500000,-0.17000000
'0:01.482',-0.11000000,-0.14000000
'0:01.484',-0.08500000,-0.11000000
'0:01.486',-0.05000000,-0.08000000
'0:01.488',-0.05500000,-0.06000000
'0:01.490',-0.03000000,-0.05500000
'0:01.492',-0.03500000,-0.05500000
'0:01.494',-0.04500000,-0.06500000
'0:01.496',-0.04000000,-0.07500000
'0:01.498',-0.04000000,-0.08500000
'0:01.500',-0.06500000,-0.09500000
'0:01.502',-0.07000000,-0.10000000
'0:01.504',-0.08000000,-0.10000000
'0:01.506',-0.07500000,-0.09500000
'0:01.508',-0.07000000,-0.09000000
'0:01.510',-0.06000000,-0.08500000
'0:01.512',-0.05000000,-0.08500000
'0:01.514',-0.03000000,-0.08000000
'0:01.516',-0.04500000,-0.08000000
'0:01.518',-0.04500000,-0.08000000
'0:01.520',-0.05500000,-0.08000000
'0:01.522',-0.06000000,-0.08000000
'0:01.524',-0.05500000,-0.08000000
'0:01.526',-0.06000000,-0.07500000
'0:01.528',-0.04000000,-0.07000000
'0:01.530',-0.03500000,-0.07000000
'0:01.532',-0.02500000,-0.06500000
'0:01.534',-0.01000000,-0.06500000
'0:01.536',-0.02500000,-0.06500000
'0:01.538',-0.04500000,-0.07000000
'0:01.540',-0.05000000,-0.07000000
'0:01.542',-0.05500000,-0.07000000
'0:01.544',-0.05000000,-0.06500000
'0:01.546',-0.05500000,-0.06500000
'0:01.548',-0.03000000,-0.06000000
'0:01.550',-0.02500000,-0.05500000
'0:01.552',-0.02000000,-0.05000000
'0:01.554',-0.01000000,-0.04500000
'0:01.556',-0.01000000,-0.04500000
'0:01.558',-0.02000000,-0.04000000
'0:01.560',-0.03000000,-0.04000000
'0:01.562',-0.02500000,-0.03500000
'0:01.564',-0.02000000,-0.03500000
'0:01.566',-0.01500000,-0.03000000
'0:01.568',0.00500000,-0.02500000
'0:01.570',0.02000000,-0.02500000
'0:01.572',0.02500000,-0.02000000
'0:01.574',0.02500000,-0.01500000
'0:01.576',0.01500000,-0.01500000
'0:01.578',0.00500000,-0.01500000
'0:01.580',-0.01000000,-0.01500000
'0:01.582',-0.01000000,-0.02000000
'0:01.584',-0.01000000,-0.02000000
'0:01.586',0.01000000,-0.02000000
'0:01.588',0.01500000,-0.02000000
'0:01.590',0.02500000,-0.02000000
'0:01.592',0.04500000,-0.01500000
'0:01.594',0.06000000,-0.01000000
'0:01.596',0.06500000,-0.00500000
'0:01.598',0.05000000,0.00500000
'0:01.600',0.04000000,0.01000000
'0:01.602',0.04500000,0.01500000
'0:01.604',0.04000000,0.02000000
'0:01.606',0.04500000,0.02000000
'0:01.608',0.04500000,0.02000000
'0:01.610',0.06000000,0.02000000
'0:01.612',0.06500000,0.02000000
'0:01.614',0.07000000,0.01500000
'0:01.616',0.06500000,0.01500000
'0:01.618',0.06500000,0.01000000
'0:01.620',0.06500000,0.01000000
'0:01.622',0.06500000,0.01500000
'0:01.624',0.07500000,0.02000000
'0:01.626',0.08000000,0.02500000
'0:01.628',0.10000000,0.03500000
'0:01.630',0.11500000,0.04500000
'0:01.632',0.12500000,0.06000000
'0:01.634',0.13000000,0.07000000
'0:01.636',0.14000000,0.07500000
'0:01.638',0.14000000,0.08500000
'0:01.640',0.15000000,0.09000000
'0:01.642',0.13500000,0.09500000
'0:01.644',0.13000000,0.10000000
'0:01.646',0.14000000,0.10500000
'0:01.648',0.17000000,0.11000000
'0:01.650',0.17500000,0.11500000
'0:01.652',0.19000000,0.12500000
'0:01.654',0.20000000,0.13000000
'0:01.656',0.20500000,0.14000000
'0:01.658',0.19000000,0.14500000
'0:01.660',0.20000000,0.15500000
'0:01.662',0.20000000,0.16000000
'0:01.664',0.19500000,0.16000000
'0:01.666',0.21000000,0.16500000
'0:01.668',0.22500000,0.16500000
'0:01.670',0.23500000,0.16500000
'0:01.672',0.23000000,0.17000000
'0:01.674',0.24000000,0.17500000
'0:01.676',0.22500000,0.17500000
'0:01.678',0.22500000,0.17500000
'0:01.680',0.20500000,0.17500000
'0:01.682',0.20000000,0.17500000
'0:01.684',0.19000000,0.17000000
'0:01.686',0.19000000,0.16500000
'0:01.688',0.20500000,0.15500000
'0:01.690',0.20500000,0.15000000
'0:01.692',0.22000000,0.14500000
'0:01.694',0.23000000,0.14000000
'0:01.696',0.20500000,0.14000000
'0:01.698',0.19500000,0.14000000
'0:01.700',0.17500000,0.14000000
'0:01.702',0.16500000,0.14000000
'0:01.704',0.15500000,0.13500000
'0:01.706',0.15000000,0.13000000
'0:01.708',0.14000000,0.12000000
'0:01.710',0.13500000,0.11000000
'0:01.712',0.13000000,0.09000000
'0:01.714',0.11000000,0.07500000
'0:01.716',0.10500000,0.06000000
'0:01.718',0.08500000,0.04500000
'0:01.720',0.07500000,0.03500000
'0:01.722',0.06500000,0.03000000
'0:01.724',0.06000000,0.03000000
'0:01.726',0.06500000,0.02500000
'0:01.728',0.06000000,0.02500000
'0:01.730',0.06000000,0.02000000
'0:01.732',0.05000000,0.02000000
'0:01.734',0.04500000,0.01000000
'0:01.736',0.04000000,0.00000000
'0:01.738',0.02000000,-0.01000000
'0:01.740',0.01000000,-0.02000000
'0:01.742',0.00000000,-0.03000000
'0:01.744',0.00000000,-0.03500000
'0:01.746',0.01000000,-0.04000000
'0:01.748',0.01500000,-0.04500000
'0:01.750',0.01000000,-0.04500000
'0:01.752',0.02000000,-0.04500000
'0:01.754',0.01000000,-0.04500000
'0:01.756',0.00000000,-0.05000000
'0:01.758',-0.02000000,-0.05000000
'0:01.760',-0.02000000,-0.05500000
'0:01.762',-0.04000000,-0.06000000
'0:01.764',-0.03500000,-0.06000000
'0:01.766',-0.02500000,-0.06500000
'0:01.768',-0.01500000,-0.06500000
'0:01.770',-0.00500000,-0.07000000
'0:01.772',0.00500000,-0.07000000
'0:01.774',-0.00500000,-0.06500000
'0:01.776',-0.02000000,-0.06500000
'0:01.778',-0.02500000,-0.06000000
'0:01.780',-0.02500000,-0.06000000
'0:01.782',-0.02500000,-0.06000000
'0:01.784',-0.02500000,-0.05500000
'0:01.786',-0.02500000,-0.05500000
'0:01.788',-0.01000000,-0.06000000
'0:01.790',0.00500000,-0.06000000
'0:01.792',0.01500000,-0.06000000
'0:01.794',0.01000000,-0.06000000
'0:01.796',0.00500000,-0.06000000
'0:01.798',-0.02000000,-0.06000000
'0:01.800',-0.01500000,-0.06500000
'0:01.802',-0.01500000,-0.06500000
'0:01.804',-0.02000000,-0.06500000
'0:01.806',-0.02500000,-0.06500000
'0:01.808',-0.02000000,-0.06500000
'0:01.810',-0.02000000,-0.07000000
'0:01.812',0.00000000,-0.07000000
'0:01.814',0.01500000,-0.07000000
'0:01.816',-0.00500000,-0.07500000
'0:01.818',-0.01000000,-0.07500000
'0:01.820',-0.02000000,-0.08000000
'0:01.822',-0.03000000,-0.08500000
'0:01.824',-0.03000000,-0.09000000
'0:01.826',-0.01500000,-0.09000000
'0:01.828',0.00000000,-0.09500000
'0:01.830',0.01000000,-0.09500000
'0:01.832',0.01500000,-0.09500000
'0:01.834',0.01500000,-0.09000000
'0:01.836',-0.00500000,-0.08500000
'0:01.838',-0.01000000,-0.08000000
'0:01.840',-0.03500000,-0.07500000
'0:01.842',-0.02500000,-0.07000000
'0:01.844',-0.02500000,-0.06500000
'0:01.846',-0.02000000,-0.06500000
'0:01.848',0.00500000,-0.06500000
'0:01.850',0.01500000,-0.06500000
'0:01.852',0.02000000,-0.06500000
'0:01.854',0.02500000,-0.07000000
'0:01.856',0.00000000,-0.07000000
'0:01.858',-0.01000000,-0.07000000
'0:01.860',-0.02500000,-0.06500000
'0:01.862',-0.03500000,-0.06500000
'0:01.864',-0.02000000,-0.06000000
'0:01.866',-0.01000000,-0.06000000
'0:01.868',0.00500000,-0.05500000
'0:01.870',0.00500000,-0.05500000
'0:01.872',0.01000000,-0.06000000
'0:01.874',0.01500000,-0.06000000
'0:01.876',0.00000000,-0.06500000
'0:01.878',-0.00500000,-0.06500000
'0:01.880',-0.02000000,-0.07000000
'0:01.882',-0.02500000,-0.07000000
'0:01.884',-0.02500000,-0.07500000
'0:01.886',-0.01500000,-0.07500000
'0:01.888',0.00000000,-0.07500000
'0:01.890',0.00500000,-0.07500000
'0:01.892',0.01500000,-0.07500000
'0:01.894',0.02000000,-0.07500000
'0:01.896',0.00000000,-0.07500000
'0:01.898',-0.01500000,-0.07500000
'0:01.900',-0.02000000,-0.07500000
'0:01.902',-0.03000000,-0.08000000
'0:01.904',-0.02500000,-0.08000000
'0:01.906',-0.00500000,-0.08000000
'0:01.908',-0.00500000,-0.08000000
'0:01.910',0.00000000,-0.08000000
'0:01.912',0.01000000,-0.08000000
'0:01.914',0.01500000,-0.08000000
'0:01.916',0.00500000,-0.08000000
'0:01.918',-0.01000000,-0.08000000
'0:01.920',-0.01500000,-0.08000000
'0:01.922',-0.02000000,-0.08000000
'0:01.924',-0.01500000,-0.08000000
'0:01.926',-0.00500000,-0.08500000
'0:01.928',-0.00500000,-0.08500000
'0:01.930',-0.00500000,-0.08500000
'0:01.932',-0.01000000,-0.08500000
'0:01.934',-0.01000000,-0.09000000
'0:01.936',-0.01000000,-0.09000000
'0:01.938',-0.01500000,-0.09500000
'0:01.940',-0.02500000,-0.09500000
'0:01.942',-0.02500000,-0.10000000
'0:01.944',-0.02000000,-0.10000000
'0:01.946',-0.01000000,-0.10000000
'0:01.948',-0.01000000,-0.10000000
'0:01.950',-0.00500000,-0.10000000
'0:01.952',-0.00500000,-0.10000000
'0:01.954',-0.01000000,-0.10000000
'0:01.956',-0.02500000,-0.10000000
'0:01.958',-0.02500000,-0.10000000
'0:01.960',-0.02500000,-0.10000000
'0:01.962',-0.03500000,-0.10500000
'0:01.964',-0.03000000,-0.10500000
'0:01.966',-0.02000000,-0.11000000
'0:01.968',-0.01000000,-0.11000000
'0:01.970',-0.00500000,-0.11000000
'0:01.972',-0.01000000,-0.11500000
'0:01.974',-0.01500000,-0.11500000
'0:01.976',-0.02500000,-0.11500000
'0:01.978',-0.03000000,-0.11500000
'0:01.980',-0.03500000,-0.11500000
'0:01.982',-0.04000000,-0.11500000
'0:01.984',-0.02500000,-0.11500000
'0:01.986',-0.02000000,-0.11500000
'0:01.988',-0.01500000,-0.11500000
'0:01.990',-0.00500000,-0.11000000
'0:01.992',0.00000000,-0.11000000
'0:01.994',-0.01000000,-0.11000000
'0:01.996',-0.02500000,-0.10500000
'0:01.998',-0.03000000,-0.10500000
'0:02.000',-0.04500000,-0.10500000
'0:02.002',-0.04500000,-0.11000000
'0:02.004',-0.04500000,-0.11000000
'0:02.006',-0.03500000,-0.11500000
'0:02.008',-0.04000000,-0.12000000
'0:02.010',-0.02500000,-0.12000000
'0:02.012',-0.01000000,-0.12500000
'0:02.014',-0.02500000,-0.12000000
'0:02.016',-0.04000000,-0.12000000
'0:02.018',-0.04000000,-0.11000000
'0:02.020',-0.03000000,-0.10500000
'0:02.022',-0.03500000,-0.10000000
'0:02.024',-0.04000000,-0.09500000
'0:02.026',-0.02500000,-0.09000000
'0:02.028',-0.02000000,-0.09500000
'0:02.030',-0.01500000,-0.10000000
'0:02.032',-0.00500000,-0.10500000
'0:02.034',-0.01000000,-0.11000000
'0:02.036',-0.02500000,-0.11500000
'0:02.038',-0.04000000,-0.12000000
'0:02.040',-0.04500000,-0.12000000
'0:02.042',-0.04000000,-0.12000000
'0:02.044',-0.02000000,-0.12000000
'0:02.046',-0.01500000,-0.11500000
'0:02.048',-0.01000000,-0.11500000
'0:02.050',0.00000000,-0.11500000
'0:02.052',-0.00500000,-0.11500000
'0:02.054',-0.01000000,-0.11000000
'0:02.056',-0.01000000,-0.11000000
'0:02.058',-0.01500000,-0.10500000
'0:02.060',0.00000000,-0.09500000
'0:02.062',0.01000000,-0.08500000
'0:02.064',0.02500000,-0.07000000
'0:02.066',0.06500000,-0.05500000
'0:02.068',0.07000000,-0.04000000
'0:02.070',0.08500000,-0.02500000
'0:02.072',0.10000000,-0.01000000
'0:02.074',0.10000000,0.00000000
'0:02.076',0.09000000,0.00500000
'0:02.078',0.09000000,0.01000000
'0:02.080',0.09500000,0.01500000
'0:02.082',0.08500000,0.01500000
'0:02.084',0.10000000,0.01500000
'0:02.086',0.10500000,0.01500000
'0:02.088',0.11000000,0.02000000
'0:02.090',0.12000000,0.02000000
'0:02.092',0.12500000,0.02500000
'0:02.094',0.13000000,0.03000000
'0:02.096',0.14500000,0.04000000
'0:02.098',0.15500000,0.04500000
'0:02.100',0.14500000,0.05000000
'0:02.102',0.13500000,0.06000000
'0:02.104',0.15000000,0.06500000
'0:02.106',0.16500000,0.07000000
'0:02.108',0.18000000,0.07500000
'0:02.110',0.18500000,0.08000000
'0:02.112',0.17500000,0.08000000
'0:02.114',0.17000000,0.08000000
'0:02.116',0.16500000,0.08500000
'0:02.118',0.17500000,0.08500000
'0:02.120',0.17000000,0.08500000
'0:02.122',0.16000000,0.08500000
'0:02.124',0.17000000,0.08000000
'0:02.126',0.17000000,0.08000000
'0:02.128',0.17000000,0.08000000
'0:02.130',0.16500000,0.07500000
'0:02.132',0.16000000,0.07500000
'0:02.134',0.15000000,0.07000000
'0:02.136',0.13500000,0.06500000
'0:02.138',0.11500000,0.06500000
'0:02.140',0.11500000,0.06000000
'0:02.142',0.10500000,0.05500000
'0:02.144',0.11000000,0.05500000
'0:02.146',0.12000000,0.05000000
'0:02.148',0.12500000,0.04500000
'0:02.150',0.13000000,0.04000000
'0:02.152',0.14000000,0.04000000
'0:02.154',0.12500000,0.03500000
'0:02.156',0.12500000,0.03000000
'0:02.158',0.12000000,0.03000000
'0:02.160',0.11000000,0.03000000
'0:02.162',0.09500000,0.03000000
'0:02.164',0.09500000,0.03000000
'0:02.166',0.09500000,0.03500000
'0:02.168',0.10500000,0.03500000
'0:02.170',0.11500000,0.03500000
'0:02.172',0.12000000,0.03500000
'0:02.174',0.10500000,0.03000000
'0:02.176',0.09500000,0.02500000
'0:02.178',0.08000000,0.02000000
'0:02.180',0.07500000,0.01500000
'0:02.182',0.07500000,0.01000000
'0:02.184',0.09000000,0.00500000
'0:02.186',0.11000000,0.00000000
'0:02.188',0.11500000,-0.00500000
'0:02.190',0.12000000,-0.00500000
'0:02.192',0.12500000,-0.00500000
'0:02.194',0.09500000,-0.00500000
'0:02.196',0.08000000,-0.00500000
'0:02.198',0.07000000,0.00000000
'0:02.200',0.06000000,0.00000000
'0:02.202',0.08500000,0.00500000
'0:02.204',0.10000000,0.00500000
'0:02.206',0.10000000,0.01000000
'0:02.208',0.10500000,0.01000000
'0:02.210',0.11500000,0.00500000
'0:02.212',0.10500000,0.00500000
'0:02.214',0.09500000,0.00500000
'0:02.216',0.08500000,0.00000000
'0:02.218',0.07500000,0.00000000
'0:02.220',0.07000000,0.00000000
'0:02.222',0.08000000,0.00000000
'0:02.224',0.07500000,-0.00500000
'0:02.226',0.08000000,-0.00500000
'0:02.228',0.09000000,-0.00500000
'0:02.230',0.08000000,-0.01000000
'0:02.232',0.09000000,-0.02000000
'0:02.234',0.05500000,-0.02500000
'0:02.236',0.04500000,-0.03500000
'0:02.238',0.02000000,-0.04000000
'0:02.240',0.02000000,-0.04500000
'0:02.242',0.04000000,-0.04000000
'0:02.244',0.07000000,-0.02500000
'0:02.246',0.11500000,0.00000000
'0:02.248',0.17500000,0.04000000
'0:02.250',0.23500000,0.09000000
'0:02.252',0.28000000,0.15500000
'0:02.254',0.32500000,0.23000000
'0:02.256',0.38500000,0.31000000
'0:02.258',0.44500000,0.40000000
'0:02.260',0.55500000,0.49000000
'0:02.262',0.68000000,0.57500000
'0:02.264',0.82000000,0.65000000
'0:02.266',0.89000000,0.70500000
'0:02.268',0.86000000,0.73500000
'0:02.270',0.84000000,0.73500000
'0:02.272',0.77500000,0.70500000
'0:02.274',0.69500000,0.64000000
'0:02.276',0.59500000,0.55000000
'0:02.278',0.50500000,0.44000000
'0:02.280',0.39500000,0.32000000
'0:02.282',0.26500000,0.20500000
'0:02.284',0.15500000,0.10000000
'0:02.286',0.05000000,0.01500000
'0:02.288',0.01000000,-0.04500000
'0:02.290',0.03500000,-0.07500000
'0:02.292',0.04000000,-0.08500000
'0:02.294',0.04000000,-0.07500000
'0:02.296',0.05500000,-0.05500000
'0:02.298',0.06000000,-0.03500000
'0:02.300',0.07500000,-0.01000000
'0:02.302',0.09500000,0.00500000
'0:02.304',0.12000000,0.01000000
'0:02.306',0.13000000,0.01500000
'0:02.308',0.12500000,0.01500000
'0:02.310',0.13000000,0.01500000
'0:02.312',0.12000000,0.01500000
'0:02.314',0.10500000,0.02000000
'0:02.316',0.09000000,0.02500000
'0:02.318',0.08500000,0.03000000
'0:02.320',0.09000000,0.03000000
'0:02.322',0.10500000,0.03500000
'0:02.324',0.11000000,0.03500000
'0:02.326',0.11000000,0.03000000
'0:02.328',0.12000000,0.02500000
'0:02.330',0.13000000,0.02000000
'0:02.332',0.12500000,0.01500000
'0:02.334',0.11000000,0.01000000
'0:02.336',0.09000000,0.01000000
'0:02.338',0.07500000,0.01500000
'0:02.340',0.08000000,0.02000000
'0:02.342',0.09500000,0.02500000
'0:02.344',0.11500000,0.03000000
'0:02.346',0.11500000,0.03000000
'0:02.348',0.11500000,0.03500000
'0:02.350',0.14000000,0.03000000
'0:02.352',0.11000000,0.03000000
'0:02.354',0.10000000,0.02500000
'0:02.356',0.09500000,0.02500000
'0:02.358',0.08500000,0.02500000
'0:02.360',0.10000000,0.02000000
'0:02.362',0.12000000,0.02000000
'0:02.364',0.13000000,0.02000000
'0:02.366',0.13500000,0.02000000
'0:02.368',0.14000000,0.02000000
'0:02.370',0.14500000,0.02000000
'0:02.372',0.13000000,0.02000000
'0:02.374',0.11500000,0.02000000
'0:02.376',0.11000000,0.02000000
'0:02.378',0.10500000,0.02000000
'0:02.380',0.11000000,0.02500000
'0:02.382',0.13000000,0.02500000
'0:02.384',0.14000000,0.03000000
'0:02.386',0.15000000,0.03500000
'0:02.388',0.15500000,0.04000000
'0:02.390',0.16500000,0.04000000
'0:02.392',0.13500000,0.04500000
'0:02.394',0.11500000,0.04500000
'0:02.396',0.11000000,0.04500000
'0:02.398',0.11500000,0.04500000
'0:02.400',0.11000000,0.04500000
'0:02.402',0.13000000,0.04000000
'0:02.404',0.13500000,0.04000000
'0:02.406',0.14000000,0.04000000
'0:02.408',0.15500000,0.04500000
'0:02.410',0.16500000,0.04500000
'0:02.412',0.16000000,0.04500000
'0:02.414',0.15000000,0.05000000
'0:02.416',0.14500000,0.05000000
'0:02.418',0.14500000,0.05000000
'0:02.420',0.13500000,0.05500000
'0:02.422',0.14000000,0.05500000
'0:02.424',0.16500000,0.06000000
'0:02.426',0.17000000,0.06500000
'0:02.428',0.17500000,0.07000000
'0:02.430',0.17000000,0.07500000
'0:02.432',0.17000000,0.08000000
'0:02.434',0.16500000,0.08500000
'0:02.436',0.17500000,0.09000000
'0:02.438',0.16000000,0.09000000
'0:02.440',0.16500000,0.09500000
'0:02.442',0.18000000,0.09500000
'0:02.444',0.21000000,0.09500000
'0:02.446',0.21500000,0.10000000
'0:02.448',0.22500000,0.10500000
'0:02.450',0.22500000,0.11000000
'0:02.452',0.21500000,0.12000000
'0:02.454',0.21000000,0.13000000
'0:02.456',0.22000000,0.14000000
'0:02.458',0.20000000,0.15000000
'0:02.460',0.22500000,0.16500000
'0:02.462',0.25000000,0.17000000
'0:02.464',0.25500000,0.18000000
'0:02.466',0.26000000,0.18500000
'0:02.468',0.27000000,0.18500000
'0:02.470',0.27000000,0.19000000
'0:02.472',0.27000000,0.19000000
'0:02.474',0.26500000,0.19000000
'0:02.476',0.26500000,0.19000000
'0:02.478',0.25000000,0.19000000
'0:02.480',0.26500000,0.19500000
'0:02.482',0.26500000,0.20000000
'0:02.484',0.28000000,0.20500000
'0:02.486',0.29500000,0.20500000
'0:02.488',0.29500000,0.21000000
'0:02.490',0.29000000,0.21500000
'0:02.492',0.29000000,0.21500000
'0:02.494',0.28500000,0.21500000
'0:02.496',0.28000000,0.21000000
'0:02.498',0.26000000,0.20500000
'0:02.500',0.26000000,0.20000000
'0:02.502',0.25500000,0.19500000
'0:02.504',0.26000000,0.19000000
'0:02.506',0.26000000,0.18500000
'0:02.508',0.27000000,0.18500000
'0:02.510',0.26000000,0.18000000
'0:02.512',0.23500000,0.17500000
'0:02.514',0.22000000,0.17000000
'0:02.516',0.19000000,0.16000000
'0:02.518',0.17000000,0.15000000
'0:02.520',0.17000000,0.13500000
'0:02.522',0.15000000,0.12000000
'0:02.524',0.15500000,0.10500000
'0:02.526',0.16000000,0.09000000
'0:02.528',0.15000000,0.07500000
'0:02.530',0.13000000,0.06500000
'0:02.532',0.12000000,0.05500000
'0:02.534',0.09500000,0.05000000
'0:02.536',0.09500000,0.04500000
'0:02.538',0.07500000,0.04500000
'0:02.540',0.08000000,0.04000000
'0:02.542',0.07500000,0.03000000
'0:02.544',0.07500000,0.02500000
'0:02.546',0.06500000,0.01500000
'0:02.548',0.06500000,0.00500000
'0:02.550',0.03500000,-0.00500000
'0:02.552',0.03000000,-0.01500000
'0:02.554',0.02000000,-0.02000000
'0:02.556',0.01500000,-0.02500000
'0:02.558',-0.00500000,-0.03000000
'0:02.560',0.00000000,-0.03000000
'0:02.562',0.01000000,-0.03500000
'0:02.564',0.01000000,-0.03500000
'0:02.566',0.01000000,-0.04000000
'0:02.568',0.03000000,-0.05000000
'0:02.570',0.01500000,-0.05500000
'0:02.572',0.00500000,-0.06000000
'0:02.574',-0.01000000,-0.06500000
'0:02.576',-0.02000000,-0.06500000
'0:02.578',-0.03000000,-0.06500000
'0:02.580',-0.02000000,-0.06500000
'0:02.582',-0.01500000,-0.06000000
'0:02.584',-0.01000000,-0.06000000
'0:02.586',-0.00500000,-0.06000000
'0:02.588',0.01000000,-0.06500000
'0:02.590',-0.01000000,-0.07000000
'0:02.592',-0.00500000,-0.07500000
'0:02.594',-0.02500000,-0.08000000
'0:02.596',-0.05500000,-0.09000000
'0:02.598',-0.04000000,-0.09000000
'0:02.600',-0.03500000,-0.09000000
'0:02.602',-0.01000000,-0.09000000
'0:02.604',0.00000000,-0.08500000
'0:02.606',0.00500000,-0.08000000
'0:02.608',0.00500000,-0.07500000
'0:02.610',-0.00500000,-0.07500000
'0:02.612',-0.03000000,-0.07500000
'0:02.614',-0.03500000,-0.08000000
'0:02.616',-0.04000000,-0.08500000
'0:02.618',-0.03000000,-0.09000000
'0:02.620',-0.03500000,-0.09500000
'0:02.622',-0.03000000,-0.10000000
'0:02.624',-0.02000000,-0.10000000
'0:02.626',-0.01500000,-0.10000000
'0:02.628',-0.01000000,-0.10000000
'0:02.630',-0.02500000,-0.09000000
'0:02.632',-0.03500000,-0.08500000
'0:02.634',-0.05500000,-0.07500000
'0:02.636',-0.05500000,-0.07000000
'0:02.638',-0.05000000,-0.06500000
'0:02.640',-0.04000000,-0.06000000
'0:02.642',-0.02500000,-0.06500000
'0:02.644',-0.01500000,-0.06500000
'0:02.646',-0.02000000,-0.07000000
'0:02.648',-0.01000000,-0.07500000
'0:02.650',-0.02500000,-0.08000000
